1,1000000,2769
2,1000000,2069
3,1000000,412
4,1000000,174
5,1000000,27
6,1000000,18
7,1000000,3
8,1000000,21575
9,1000000,2159
10,1000000,16916
11,1000000,2154
12,1000000,17796
13,1000000,17640
14,1000000,6991
15,1000000,83
16,1000000,15049
17,1000000,29476
18,1000000,17948
19,1000000,560
20,1000000,14025
21,1000000,2652
22,1000000,1670
23,1000000,10425
24,1000000,5278
25,1000000,20082
26,1000000,38
27,1000000,2564
28,1000000,4601
29,1000000,7986
30,1000000,2357
31,1000000,2753
32,1000000,28568
33,1000000,953
34,1000000,968
35,1000000,22570
36,1000000,6268
37,1000000,18430
38,1000000,619
39,1000000,7200
40,1000000,521
41,1000000,50
42,1000000,124
43,1000000,70
44,1000000,19776
45,1000000,4936
46,1000000,1989
47,1000000,14765
48,1000000,6325
49,1000000,10707
50,1000000,34872
51,1000000,8920
52,1000000,7806
53,1000000,75
54,1000000,270
55,1000000,20184
56,1000000,3417
57,1000000,2478
58,1000000,129
59,1000000,252
60,1000000,4717
61,1000000,0
62,1000000,6679
63,1000000,589
64,1000000,6985
65,1000000,63
66,1000000,1103
67,1000000,5066
68,1000000,14051
69,1000000,41
70,1000000,5211
71,1000000,20980
72,1000000,17254
73,1000000,1172
74,1000000,12082
75,1000000,3367
76,1000000,4434
77,1000000,8714
78,1000000,183
79,1000000,3301
80,1000000,30473
81,1000000,22283
82,1000000,23179
83,1000000,299
84,1000000,16900
85,1000000,1278
86,1000000,28802
87,1000000,512
88,1000000,3334
89,1000000,32745
90,1000000,262
91,1000000,355
92,1000000,10582
93,1000000,7964
94,1000000,445
95,1000000,27009
96,1000000,11832
97,1000000,184
98,1000000,23025
99,1000000,25568
100,1000000,82
101,1000000,1019
102,1000000,7128
103,1000000,27136
104,1000000,0
105,1000000,11758
106,1000000,78
107,1000000,373
108,1000000,9448
109,1000000,6
110,1000000,923
111,1000000,120
112,1000000,50
113,1000000,828
114,1000000,2638
115,1000000,19059
116,1000000,9991
117,1000000,38907
118,1000000,1675
119,1000000,16697
120,1000000,16177
121,1000000,11081
122,1000000,10
123,1000000,19340
124,1000000,12112
125,1000000,21334
126,1000000,2
127,1000000,18
128,1000000,211
129,1000000,10477
130,1000000,16905
131,1000000,1425
132,1000000,1825
133,1000000,9295
134,1000000,14722
135,1000000,4657
136,1000000,35028
137,1000000,11258
138,1000000,10832
139,1000000,27029
140,1000000,3757
141,1000000,3359
142,1000000,6
143,1000000,19032
144,1000000,10933
145,1000000,2746
146,1000000,43385
147,1000000,23704
148,1000000,7735
149,1000000,29502
150,1000000,29295
151,1000000,3847
152,1000000,566
153,1000000,14233
154,1000000,13437
155,1000000,20001
156,1000000,13389
157,1000000,0
158,1000000,15772
159,1000000,1114
160,1000000,15166
161,1000000,469
162,1000000,23881
163,1000000,16148
164,1000000,39
165,1000000,495
166,1000000,29
167,1000000,4036
168,1000000,33156
169,1000000,12115
170,1000000,45
171,1000000,13372
172,1000000,23996
173,1000000,945
174,1000000,4
175,1000000,58
176,1000000,20
177,1000000,1837
178,1000000,3032
179,1000000,7640
180,1000000,8232
181,1000000,32
182,1000000,511
183,1000000,1695
184,1000000,6376
185,1000000,35295
186,1000000,4
187,1000000,9836
188,1000000,1617
189,1000000,24942
190,1000000,12317
191,1000000,10270
192,1000000,6309
193,1000000,33
194,1000000,103
195,1000000,1170
196,1000000,23002
197,1000000,164
198,1000000,6035
199,1000000,26793
200,1000000,6589
201,1000000,38922
202,1000000,7770
203,1000000,74
204,1000000,90
205,1000000,12582
206,1000000,15029
207,1000000,12
208,1000000,9580
209,1000000,8223
210,1000000,13107
211,1000000,42
212,1000000,14710
213,1000000,25485
214,1000000,193
215,1000000,5594
216,1000000,5208
217,1000000,269
218,1000000,16087
219,1000000,1675
220,1000000,1021
221,1000000,24327
222,1000000,3322
223,1000000,228
224,1000000,31017
225,1000000,425
226,1000000,169
227,1000000,31522
228,1000000,2505
229,1000000,14063
230,1000000,7030
231,1000000,2742
232,1000000,11418
233,1000000,1277
234,1000000,5034
235,1000000,23454
236,1000000,20070
237,1000000,18122
238,1000000,11960
239,1000000,21451
240,1000000,507
241,1000000,31529
242,1000000,0
243,1000000,4438
244,1000000,62
245,1000000,27770
246,1000000,1381
247,1000000,55
248,1000000,6924
249,1000000,691
250,1000000,23219
251,1000000,21261
252,1000000,23817
253,1000000,18623
254,1000000,4668
255,1000000,16418
256,1000000,2858
257,1000000,2563
258,1000000,4030
259,1000000,17867
260,1000000,128
261,1000000,2727
262,1000000,3756
263,1000000,1
264,1000000,23594
265,1000000,383
266,1000000,19759
267,1000000,332
268,1000000,4309
269,1000000,5177
270,1952241,51142
271,1000000,7252
272,1000000,2344
273,1000000,18970
274,1000000,4598
275,1000000,1
276,1000000,736
277,1000000,6108
278,1000000,14944
279,1000000,3425
280,1000000,35361
281,1000000,427
282,1000000,10775
283,1000000,10714
284,1000000,339
285,1000000,14634
286,1000000,3670
287,1000000,30727
288,1000000,21559
289,1000000,27471
290,1000000,10923
291,1000000,10661
292,1000000,16997
293,1000000,2185
294,1000000,4781
295,1000000,1597
296,1000000,27389
297,1000000,9702
298,1000000,2142
299,1000000,11136
300,1000000,14812
301,1000000,21690
302,1000000,740
303,1000000,483
304,1000000,10
305,1000000,2582
306,1000000,9312
307,1000000,3944
308,1000000,14968
309,1000000,749
310,1000000,20860
311,1000000,2822
312,1000000,242
313,1000000,108
314,1000000,5169
315,1000000,138
316,1000000,1129
317,1000000,5416
318,1000000,4390
319,1000000,11396
320,1000000,17511
321,1000000,2408
322,1000000,25930
323,1000000,76
324,1000000,8453
325,1000000,22267
326,1000000,16
327,1000000,14368
328,1000000,14642
329,1000000,3413
330,1000000,20159
331,1000000,10247
332,1000000,757
333,1000000,16998
334,1000000,34431
335,1000000,81
336,1000000,1378
337,1000000,6797
338,1000000,2
339,1000000,16455
340,1000000,4
341,1000000,3404
342,1000000,1642
343,1000000,3439
344,1000000,537
345,1000000,2994
346,1000000,4521
347,1000000,22058
348,1000000,12519
349,1000000,2459
350,1000000,39277
351,1000000,3391
352,1000000,15
353,1000000,24759
354,1000000,10082
355,1000000,2076
356,1000000,17
357,1000000,2512
358,1000000,1412
359,1000000,2193
360,1000000,26188
361,1000000,17508
362,1000000,213
363,1000000,61
364,1000000,18228
365,1000000,2102
366,1000000,37711
367,1000000,27104
368,1000000,20079
369,1000000,230
